type,id,URL,author,editor,advisor,note,title,pages,article_no,num_pages,keywords,doi,journal,issue_date,volume,issue_no,description,month,year,issn,booktitle,acronym,edition,isbn,conf_loc,publisher,publisher_loc
article,2841208,https://dl.acm.org/citation.cfm?id=2841208,Bettina  Graf and Maike  Kr&#252;ger and Felix  M&#252;ller and Alexander  Ruhland and Andrea  Zech,,,,Nombot: Simplify Food Tracking,360--363,,4,"chatbot, human computer interaction, quantified self, tracking",10.1145/2836041.2841208,,,,,,,2015,,Proceedings of the 14th International Conference on Mobile and Ubiquitous Multimedia,MUM '15,,978-1-4503-3605-5,"Linz, Austria",ACM,"New York, NY, USA"
article,2526682,https://dl.acm.org/citation.cfm?id=2526682,Yang  Yang and Cathal  Gurrin,,,,Personal Lifelog Visualization,82--83,,2,"data visualization, lifelog, quantified self, user interface",10.1145/2526667.2526682,,,,,,,2013,,Proceedings of the 4th International SenseCam &#38; Pervasive Imaging Conference,SenseCam '13,,978-1-4503-2247-8,"San Diego, California, USA",ACM,"New York, NY, USA"
article,2858103,https://dl.acm.org/citation.cfm?id=2858103,Chris  Elsden and Abigail C. Durrant and David S. Kirk,,,,It's Just My History Isn'T It?: Understanding Smart Journaling Practices,2819--2831,,13,"lifelogging, memory, quantified self, smart journals",10.1145/2858036.2858103,,,,,,,2016,,Proceedings of the 2016 CHI Conference on Human Factors in Computing Systems,CHI '16,,978-1-4503-3362-7,"San Jose, California, USA",ACM,"New York, NY, USA"
article,3025589,https://dl.acm.org/citation.cfm?id=3025589,Helena M. Mentis and Anita  Komlodi and Katrina  Schrader and Michael  Phipps and Ann  Gruber-Baldini and Karen  Yarbrough and Lisa  Shulman,,,,Crafting a View of Self-Tracking Data in the Clinical Visit,5800--5812,,13,"activity tracker, perception, quantified self, self-tracking",10.1145/3025453.3025589,,,,,,,2017,,Proceedings of the 2017 CHI Conference on Human Factors in Computing Systems,CHI '17,,978-1-4503-4655-9,"Denver, Colorado, USA",ACM,"New York, NY, USA"
article,3124396,https://dl.acm.org/citation.cfm?id=3124396,Lars  M&#252;ller,,,,Solving the Wrong Problem: When Technology is Making Us Blind,1012--1015,,4,"design, failures, quantified self, ubicomp, user studies",10.1145/3123024.3124396,,,,,,,2017,,Proceedings of the 2017 ACM International Joint Conference on Pervasive and Ubiquitous Computing and Proceedings of the 2017 ACM International Symposium on Wearable Computers,UbiComp '17,,978-1-4503-5190-4,"Maui, Hawaii",ACM,"New York, NY, USA"
article,3098532,https://dl.acm.org/citation.cfm?id=3098532,Aku  Visuri and Niels  van Berkel and Chu  Luo and Jorge  Goncalves and Denzil  Ferreira and Vassilis  Kostakos,,,,Predicting Interruptibility for Manual Data Collection: A Cluster-based User Model,12:1--12:14,12,14,"interruptibility, quantified-self, self-reports, smartphones",10.1145/3098279.3098532,,,,,,,2017,,Proceedings of the 19th International Conference on Human-Computer Interaction with Mobile Devices and Services,MobileHCI '17,,978-1-4503-5075-4,"Vienna, Austria",ACM,"New York, NY, USA"
article,2858173,https://dl.acm.org/citation.cfm?id=2858173,Chris  Elsden and Bettina  Nissen and Andrew  Garbett and David  Chatting and David  Kirk and John  Vines,,,,Metadating: Exploring the Romance and Future of Personal Data,685--698,,14,"dating, lived informatics, personal data, quantified self",10.1145/2858036.2858173,,,,,,,2016,,Proceedings of the 2016 CHI Conference on Human Factors in Computing Systems,CHI '16,,978-1-4503-3362-7,"San Jose, California, USA",ACM,"New York, NY, USA"
article,2882873,https://dl.acm.org/citation.cfm?id=2882873,Kaiton  Williams,,,,An Anxious Alliance,121--131,,11,"autoethnography, experience, quantified-self, self-tracking",10.7146/aahcc.v1i1.21146,,,,,,,2015,,Proceedings of The Fifth Decennial Aarhus Conference on Critical Alternatives,CA '15,,,"Aarhus, Denmark",Aarhus University Press,
article,3183708,https://dl.acm.org/citation.cfm?id=3183708,Elon Y.L. Ng and Nancy  Law and Allan H.K. Yuen,,,,Understanding Learner Lives Through Digital Footprints,26:1--26:1,26,1,"ACM proceedings, Digital footprint, collaborative ethnography, learner lives, quantified self",10.1145/3183654.3183708,,,,,,,2018,,"Proceedings of the Technology, Mind, and Society",TechMindSociety '18,,978-1-4503-5420-2,"Washington, DC, USA",ACM,"New York, NY, USA"
article,2330631,https://dl.acm.org/citation.cfm?id=2330631,Ver&#243;nica  Rivera-Pelayo and Valentin  Zacharias and Lars  M&#252;ller and Simone  Braun,,,,Applying Quantified Self Approaches to Support Reflective Learning,111--114,,4,"framework, learning analytics, mobile applications, quantified self, reflective learning",10.1145/2330601.2330631,,,,,,,2012,,Proceedings of the 2Nd International Conference on Learning Analytics and Knowledge,LAK '12,,978-1-4503-1111-3,"Vancouver, British Columbia, Canada",ACM,"New York, NY, USA"
article,3321527,https://dl.acm.org/citation.cfm?id=3321527,Jayden  Khakurel and Mika  Immonen and Jari  Porras and Antti  Knutas,,,,Understanding the Adoption of Quantified Self-tracking Wearable Devices in the Organization Environment: An Empirical Case Study,119--128,,10,"activity tracker, aesthetics, fashnology, pedometer, privacy, quantified self-tracking wearable devices, quantified-self, smartwatch, technology acceptance, wearability",10.1145/3316782.3321527,,,,,,,2019,,Proceedings of the 12th ACM International Conference on PErvasive Technologies Related to Assistive Environments,PETRA '19,,978-1-4503-6232-0,"Rhodes, Greece",ACM,"New York, NY, USA"
article,2806252,https://dl.acm.org/citation.cfm?id=2806252,Tian  Gan and Yongkang  Wong and Bappaditya  Mandal and Vijay  Chandrasekhar and Mohan S. Kankanhalli,,,,Multi-sensor Self-Quantification of Presentations,601--610,,10,"ego-centric vision, multi-modal analysis, presentations, quantified self",10.1145/2733373.2806252,,,,,,,2015,,Proceedings of the 23rd ACM International Conference on Multimedia,MM '15,,978-1-4503-3459-4,"Brisbane, Australia",ACM,"New York, NY, USA"
article,3125505,https://dl.acm.org/citation.cfm?id=3125505,Marvin  Andujar and Juan E. Gilbert,,,,A User-centered Approach Towards Attention Visualization for Learning Activities,871--876,,6,"attention, brain-computer interfaces, data visualization, quantified-self",10.1145/3123024.3125505,,,,,,,2017,,Proceedings of the 2017 ACM International Joint Conference on Pervasive and Ubiquitous Computing and Proceedings of the 2017 ACM International Symposium on Wearable Computers,UbiComp '17,,978-1-4503-5190-4,"Maui, Hawaii",ACM,"New York, NY, USA"
article,2826204,https://dl.acm.org/citation.cfm?id=2826204,Bliss  Altenhoff and Haley  Vaigneur and Kelly  Caine,,,,"One Step Forward, Two Steps Back: The Key to Wearables in the Field is the App",241--244,,4,"mobile app design, preventive healthcare, quantified self, wearable computing",,,,,,,,2015,,Proceedings of the 9th International Conference on Pervasive Computing Technologies for Healthcare,PervasiveHealth '15,,978-1-63190-045-7,"Istanbul, Turkey","ICST (Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering)","ICST, Brussels, Belgium, Belgium"
article,3122147,https://dl.acm.org/citation.cfm?id=3122147,Miriam  Greis and Tilman  Dingler and Albrecht  Schmidt and Chris  Schmandt,,,,Leveraging User-made Predictions to Help Understand Personal Behavior Patterns,104:1--104:8,104,8,"personal behavior patterns, quantified self, reflection, user-made predictions",10.1145/3098279.3122147,,,,,,,2017,,Proceedings of the 19th International Conference on Human-Computer Interaction with Mobile Devices and Services,MobileHCI '17,,978-1-4503-5075-4,"Vienna, Austria",ACM,"New York, NY, USA"
article,3303821,https://dl.acm.org/citation.cfm?id=3303821,Ritayan  Mitra and Pankaj  Chavan,,,,DEBE Feedback for Large Lecture Classroom Analytics,426--430,,5,"Large lectures, learning analytics, live feedback, mobile application, quantified self",10.1145/3303772.3303821,,,,,,,2019,,Proceedings of the 9th International Conference on Learning Analytics & Knowledge,LAK19,,978-1-4503-6256-6,"Tempe, AZ, USA",ACM,"New York, NY, USA"
article,2883958,https://dl.acm.org/citation.cfm?id=2883958,Danielle  Hagood and Cynthia Carter Ching and Sara  Schaefer,,,,Integrating Physical Activity Data in Videogames with User-centered Dashboards,530--531,,2,"activity monitors (Fitbit), dashboards, health, quantified self, sociocultural theory",10.1145/2883851.2883958,,,,,,,2016,,Proceedings of the Sixth International Conference on Learning Analytics & Knowledge,LAK '16,,978-1-4503-4190-5,"Edinburgh, United Kingdom",ACM,"New York, NY, USA"
article,3205997,https://dl.acm.org/citation.cfm?id=3205997,Bhavani  Thuraisingham and Murat  Kantarcioglu and Elisa  Bertino and Jonathan Z. Bakdash and Maribel  Fernandez,,,,Towards a Privacy-Aware Qunatified Self Data Management Framework,173--184,,12,"data analytics, data privacy, privacy preserving, quantified self",10.1145/3205977.3205997,,,,,,,2018,,Proceedings of the 23Nd ACM on Symposium on Access Control Models and Technologies,SACMAT '18,,978-1-4503-5666-4,"Indianapolis, Indiana, USA",ACM,"New York, NY, USA"
article,3250942,https://dl.acm.org/citation.cfm?id=3250942,,,,Session Chair-John  Zimmerman,Session Details: Quantified Self,--,,,,10.1145/3250942,,,,,,,2014,,Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,CHI '14,,978-1-4503-2473-1,"Toronto, Ontario, Canada",ACM,"New York, NY, USA"
article,2557372,https://dl.acm.org/citation.cfm?id=2557372,Eun Kyoung  Choe and Nicole B. Lee and Bongshin  Lee and Wanda  Pratt and Julie A. Kientz,,,,Understanding Quantified-selfers' Practices in Collecting and Exploring Personal Data,1143--1152,,10,"health, per-sonal informatics, personal analytics, quantified self, self-experimentation., self-monitoring, self-tracking",10.1145/2556288.2557372,,,,,,,2014,,Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,CHI '14,,978-1-4503-2473-1,"Toronto, Ontario, Canada",ACM,"New York, NY, USA"
article,3240187,https://dl.acm.org/citation.cfm?id=3240187,P&#228;ivi  Heikkil&#228; and Anita  Honka and Eija  Kaasinen,,,,Quantified Factory Worker: Designing a Worker Feedback Dashboard,515--523,,9,"factory workers, human-centred design, operator 4.0, quantified self, well-being",10.1145/3240167.3240187,,,,,,,2018,,Proceedings of the 10th Nordic Conference on Human-Computer Interaction,NordiCHI '18,,978-1-4503-6437-9,"Oslo, Norway",ACM,"New York, NY, USA"
article,2485822,https://dl.acm.org/citation.cfm?id=2485822,Victor R. Lee and Joel  Drake,,,,Quantified Recess: Design of an Activity for Elementary Students Involving Analyses of Their Own Movement Data,273--276,,4,"TinkerPlots, activity trackers, collaboration, competition, elementary students, fitbit, physical activity, quantified self",10.1145/2485760.2485822,,,,,,,2013,,Proceedings of the 12th International Conference on Interaction Design and Children,IDC '13,,978-1-4503-1918-8,"New York, New York, USA",ACM,"New York, NY, USA"
article,3025980,https://dl.acm.org/citation.cfm?id=3025980,Rohit Ashok  Khot and Deepti  Aggarwal and Ryan  Pennings and Larissa  Hjorth and Florian 'Floyd'  Mueller,,,,EdiPulse: Investigating a Playful Approach to Self-monitoring Through 3D Printed Chocolate Treats,6593--6607,,15,"chocolate printing, food printing, human food interaction, physical activity, playful interactions, quantified self, self-monitoring",10.1145/3025453.3025980,,,,,,,2017,,Proceedings of the 2017 CHI Conference on Human Factors in Computing Systems,CHI '17,,978-1-4503-4655-9,"Denver, Colorado, USA",ACM,"New York, NY, USA"
article,3143720,https://dl.acm.org/citation.cfm?id=3143720,Yulia  Stepanchuk,,,,"Quantified Construction of Self: Numbers, Narratives and the Modern Individual",28--36,,9,"big data, lifelogging, modernity, narrative, personal data, quantified self, self, self-tracking, technologies of the self",10.1145/3143699.3143720,,,,,,,2017,,Proceedings of the International Conference IMS-2017,IMS2017,,978-1-4503-5437-0,"Saint Petersburg, Russian Federation",ACM,"New York, NY, USA"
article,3311846,https://dl.acm.org/citation.cfm?id=3311846,Akane  Okuno and Yasuyuki  Sumi,,,,Social Activity Measurement by Counting Faces Captured in First-Person View Lifelogging Video,19:1--19:9,19,9,"Social activity measurement, face detection, first-person view video, lifelogging, quantified self, social health",10.1145/3311823.3311846,,,,,,,2019,,Proceedings of the 10th Augmented Human International Conference 2019,AH2019,,978-1-4503-6547-5,"Reims, France",ACM,"New York, NY, USA"
article,2998219,https://dl.acm.org/citation.cfm?id=2998219,Munmun  De Choudhury and Mrinal  Kumar and Ingmar  Weber,,,,Computational Approaches Toward Integrating Quantified Self Sensing and Social Media,1334--1349,,16,"MyFitnessPal, behavior change, diet, fitness, health, quantified self, social media, twitter, well-being",10.1145/2998181.2998219,,,,,,,2017,,Proceedings of the 2017 ACM Conference on Computer Supported Cooperative Work and Social Computing,CSCW '17,,978-1-4503-4335-0,"Portland, Oregon, USA",ACM,"New York, NY, USA"
article,2826166,https://dl.acm.org/citation.cfm?id=2826166,Oresti  Banos and Muhammad Bilal Amin and Wajahat Ali Khan and Taqdir  Ali and Muhammad  Afzal and Byeong Ho Kang and Sungyoung  Lee,,,,Mining Minds: An Innovative Framework for Personalized Health and Wellness Support,1--8,,8,"big data, cloud computing, context-awareness, digital health, human behavior, knowledge bases, quantified-self, user experience",,,,,,,,2015,,Proceedings of the 9th International Conference on Pervasive Computing Technologies for Healthcare,PervasiveHealth '15,,978-1-63190-045-7,"Istanbul, Turkey","ICST (Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering)","ICST, Brussels, Belgium, Belgium"
article,3275119,https://dl.acm.org/citation.cfm?id=3275119,P&#228;ivi  Heikkil&#228; and Anita  Honka and Sebastian  Mach and Franziska  Schmalfu&#223; and Eija  Kaasinen and Kaisa  V&#228;&#228;n&#228;nen,,,,Quantified Factory Worker - Expert Evaluation and Ethical Considerations of Wearable Self-tracking Devices,202--211,,10,"Ethics, Expert evaluation, Factory workers, Quantified Self, User experience, Wearable devices",10.1145/3275116.3275119,,,,,,,2018,,Proceedings of the 22Nd International Academic Mindtrek Conference,Mindtrek '18,,978-1-4503-6589-5,"Tampere, Finland",ACM,"New York, NY, USA"
article,3125506,https://dl.acm.org/citation.cfm?id=3125506,Reem  Albaghli and Urooj  Raja and Kenneth M. Anderson,,,,An Innovative Approach to Better Cardiac Health Through Wearable Technology,877--882,,6,"cardio disease, health informatics, heart rate, preventive medicine, quantified self, self-health, smart watch, wearable technology",10.1145/3123024.3125506,,,,,,,2017,,Proceedings of the 2017 ACM International Joint Conference on Pervasive and Ubiquitous Computing and Proceedings of the 2017 ACM International Symposium on Wearable Computers,UbiComp '17,,978-1-4503-5190-4,"Maui, Hawaii",ACM,"New York, NY, USA"
article,2702502,https://dl.acm.org/citation.cfm?id=2702502,Teng  Han and Xiang  Xiao and Lanfei  Shi and John  Canny and Jingtao  Wang,,,,Balancing Accuracy and Fun: Designing Camera Based Mobile Games for Implicit Heart Rate Monitoring,847--856,,10,"ecg, game design, heart rate, mobile phone, multi-modal interface, quantified self, serious game",10.1145/2702123.2702502,,,,,,,2015,,Proceedings of the 33rd Annual ACM Conference on Human Factors in Computing Systems,CHI '15,,978-1-4503-3145-6,"Seoul, Republic of Korea",ACM,"New York, NY, USA"
article,2460302,https://dl.acm.org/citation.cfm?id=2460302,Ver&#243;nica  Rivera-Pelayo and Johannes  Munk and Valentin  Zacharias and Simone  Braun,,,,Live Interest Meter: Learning from Quantified Feedback in Mass Lectures,23--27,,5,"data capturing, learning analytics, live feedback, mobile application, quantified self, reflective learning",10.1145/2460296.2460302,,,,,,,2013,,Proceedings of the Third International Conference on Learning Analytics and Knowledge,LAK '13,,978-1-4503-1785-6,"Leuven, Belgium",ACM,"New York, NY, USA"
article,3194662,https://dl.acm.org/citation.cfm?id=3194662,Palakorn  Achananuparp and Ee-Peng  Lim and Vibhanshu  Abhishek and Tianjiao  Yun,,,,Eat &#38; Tell: A Randomized Trial of Random-Loss Incentive to Increase Dietary Self-Tracking Compliance,45--54,,10,"food logging, health, incentives, loss aversion, quantified self, randomized controlled trial, unpredictability",10.1145/3194658.3194662,,,,,,,2018,,Proceedings of the 2018 International Conference on Digital Health,DH '18,,978-1-4503-6493-5,"Lyon, France",ACM,"New York, NY, USA"
