id,URL,author,title,keywords,doi,journal,volume,issue_no,year,acronym
3050644,https://dl.acm.org/citation.cfm?id=3050644,"Chelsea Dobbins , Reza Rawassizadeh , Elaheh Momeni, Detecting physical activity within lifelogs towards preventing obesity and aiding ambient assisted living, Neurocomputing, v.230 n.C, p.110-132, March 2017",,,,,,,,
3196830,https://dl.acm.org/citation.cfm?id=3196830,"Charlie Pinder , Jo Vermeulen , Benjamin R. Cowan , Russell Beale, Digital Behaviour Change Interventions to Break and Form Habits, ACM Transactions on Computer-Human Interaction (TOCHI), v.25 n.3, p.1-66, June 2018",,,,,,,,
2975388,https://dl.acm.org/citation.cfm?id=2975388,"Chris Elsden , Mark Selby , Abigail Durrant , David Kirk, Fitter, happier, more productive: what to ask of a data-driven life, interactions, v.23 n.5, September + October 2016",,,,,,,,
3217938,https://dl.acm.org/citation.cfm?id=3217938,"Beata Jungselius , Alexandra Weilenmann, Conceptualizing 'Use' in Social Media Studies, Proceedings of the 9th International Conference on Social Media and Society, July 18-20, 2018, Copenhagen, Denmark",,,,,,,,
3124447,https://dl.acm.org/citation.cfm?id=3124447,"Florian Daiber , Felix Kosmalla , Frederik Wiehr , Antonio Krüger, Follow the pioneers: towards personalized crowd-sourced route generation for mountaineers, Proceedings of the 2017 ACM International Joint Conference on Pervasive and Ubiquitous Computing and Proceedings of the 2017 ACM International Symposium on Wearable Computers, September 11-15, 2017, Maui, Hawaii",,,,,,,,
3274128,https://dl.acm.org/citation.cfm?id=3274128,"Pei-Yi Patricia Kuo, Design for Self-Experimentation: Participant Reactions to Self-Generated Behavioral Prompts for Sustainable Living, Proceedings of the 2018 ACM International Joint Conference and 2018 International Symposium on Pervasive and Ubiquitous Computing and Wearable Computers, October 08-12, 2018, Singapore, Singapore",,,,,,,,
2702311,https://dl.acm.org/citation.cfm?id=2702311,"Felix Kosmalla , Florian Daiber , Antonio Krüger, ClimbSense: Automatic Climbing Route Recognition using Wrist-worn Inertia Measurement Units, Proceedings of the 33rd Annual ACM Conference on Human Factors in Computing Systems, April 18-23, 2015, Seoul, Republic of Korea",,,,,,,,
2858352,https://dl.acm.org/citation.cfm?id=2858352,"Nanna Gorm , Irina Shklovski, Sharing Steps in the Workplace: Changing Privacy Concerns Over Time, Proceedings of the 2016 CHI Conference on Human Factors in Computing Systems, May 07-12, 2016, Santa Clara, California, USA",,,,,,,,
2727091,https://dl.acm.org/citation.cfm?id=2727091,"Afsaneh Doryab , Mads Frost , Maria Faurholt-Jepsen , Lars V. Kessing , Jakob E. Bardram, Impact factor analysis: combining prediction with parameter ranking to reveal the impact of behavior on health outcome, Personal and Ubiquitous Computing, v.19 n.2, p.355-365, February 2015",,,,,,,,
2809845,https://dl.acm.org/citation.cfm?id=2809845,"Patrick Carrington , Kevin Chang , Helena Mentis , Amy Hurst, ""But, I don't take steps"": Examining the Inaccessibility of Fitness Trackers for Wheelchair Athletes, Proceedings of the 17th International ACM SIGACCESS Conference on Computers &amp; Accessibility, October 26-28, 2015, Lisbon, Portugal",,,,,,,,
3132543,https://dl.acm.org/citation.cfm?id=3132543,"Patrick Carrington , Denzel Ketter , Amy Hurst, Understanding Fatigue and Stamina Management Opportunities and Challenges in Wheelchair Basketball, Proceedings of the 19th International ACM SIGACCESS Conference on Computers and Accessibility, October 20-November 01, 2017, Baltimore, Maryland, USA",,,,,,,,
3053332,https://dl.acm.org/citation.cfm?id=3053332,"Mahmoud Hassan , Florian Daiber , Frederik Wiehr , Felix Kosmalla , Antonio Krüger, FootStriker: An EMS-based Foot Strike Assistant for Running, Proceedings of the ACM on Interactive, Mobile, Wearable and Ubiquitous Technologies, v.1 n.1, p.1-18, March 2017",,,,,,,,
2856817,https://dl.acm.org/citation.cfm?id=2856817,"Jing Wang , Na Wang , Hongxia Jin, Context Matters?: How Adding the Obfuscation Option Affects End Users' Data Disclosure Decisions, Proceedings of the 21st International Conference on Intelligent User Interfaces, March 07-10, 2016, Sonoma, California, USA",,,,,,,,
3154879,https://dl.acm.org/citation.cfm?id=3154879,"Fereshteh Amini , Khalad Hasan , Andrea Bunt , Pourang Irani, Data representations for in-situ exploration of health and fitness data, Proceedings of the 11th EAI International Conference on Pervasive Computing Technologies for Healthcare, May 23-26, 2017, Barcelona, Spain",,,,,,,,
3199201,https://dl.acm.org/citation.cfm?id=3199201,"Bran Knowles , Alison Smith-Renner , Forough Poursabzi-Sangdeh , Di Lu , Halimat Alabi, Uncertainty in current and future health wearables, Communications of the ACM, v.61 n.12, December 2018",,,,,,,,
2742958,https://dl.acm.org/citation.cfm?id=2742958,"Mark Whooley , Bernd Ploderer , Kathleen Gray, On the Integration of Self-tracking Data amongst Quantified Self Members, Proceedings of the 28th International BCS Human Computer Interaction Conference on HCI 2014 - Sand, Sea and Sky - Holiday HCI, September 09-12, 2014, Southport, UK",,,,,,,,
3236353,https://dl.acm.org/citation.cfm?id=3236353,"Patrick Carrington , Gierad Laput , Jeffrey P. Bigham, Exploring the Data Tracking and Sharing Preferences of Wheelchair Athletes, Proceedings of the 20th International ACM SIGACCESS Conference on Computers and Accessibility, October 22-24, 2018, Galway, Ireland",,,,,,,,
2998214,https://dl.acm.org/citation.cfm?id=2998214,"Nanna Gorm , Irina Shklovski, Participant Driven Photo Elicitation for Understanding Activity Tracking: Benefits and Limitations, Proceedings of the 2017 ACM Conference on Computer Supported Cooperative Work and Social Computing, February 25-March 01, 2017, Portland, Oregon, USA",,,,,,,,
2838823,https://dl.acm.org/citation.cfm?id=2838823,"Florian Güldenpfennig , Roman Ganhör , Geraldine Fitzpatrick, Sitting in the Same Boat: A Case Study of a Combined Awareness System and Behaviour Change Technology, Proceedings of the Annual Meeting of the Australian Special Interest Group for Computer Human Interaction, December 07-10, 2015, Parkville, VIC, Australia",,,,,,,,
3026054,https://dl.acm.org/citation.cfm?id=3026054,"Wally Smith , Bernd Ploderer , Greg Wadley , Sarah Webber , Ron Borland, Trajectories of Engagement and Disengagement with a Story-Based Smoking Cessation App, Proceedings of the 2017 CHI Conference on Human Factors in Computing Systems, May 06-11, 2017, Denver, Colorado, USA",,,,,,,,
2901799,https://dl.acm.org/citation.cfm?id=2901799,"Bernd Ploderer , Justin Fong , Anusha Withana , Marlena Klaic , Siddharth Nair , Vincent Crocher , Frank Vetere , Suranga Nanayakkara, ArmSleeve: A Patient Monitoring System to Support Occupational Therapists in Stroke Rehabilitation, Proceedings of the 2016 ACM Conference on Designing Interactive Systems, June 04-08, 2016, Brisbane, QLD, Australia",,,,,,,,
3173745,https://dl.acm.org/citation.cfm?id=3173745,"Jasmin Niess , Paweł W. Woźniak, Supporting Meaningful Personal Fitness: the Tracker Goal Evolution Model, Proceedings of the 2018 CHI Conference on Human Factors in Computing Systems, April 21-26, 2018, Montreal QC, Canada",,,,,,,,
2702213,https://dl.acm.org/citation.cfm?id=2702213,"Moon-Hwan Lee , Seijin Cha , Tek-Jin Nam, Patina Engraver: Visualizing Activity Logs as Patina in Fashionable Trackers, Proceedings of the 33rd Annual ACM Conference on Human Factors in Computing Systems, April 18-23, 2015, Seoul, Republic of Korea",,,,,,,,
2702307,https://dl.acm.org/citation.cfm?id=2702307,"Gary W. Pritchard , Pam Briggs , John Vines , Patrick Olivier, How to Drive a London Bus: Measuring Performance in a Mobile and Remote Workplace, Proceedings of the 33rd Annual ACM Conference on Human Factors in Computing Systems, April 18-23, 2015, Seoul, Republic of Korea",,,,,,,,
2702482,https://dl.acm.org/citation.cfm?id=2702482,"Jakob Tholander , Stina Nylander, Snot, Sweat, Pain, Mud, and Snow: Performance and Experience in the Use of Sports Watches, Proceedings of the 33rd Annual ACM Conference on Human Factors in Computing Systems, April 18-23, 2015, Seoul, Republic of Korea",,,,,,,,
2702577,https://dl.acm.org/citation.cfm?id=2702577,"John Rooksby , Mattias Rost , Alistair Morrison , Matthew Chalmers, Pass the Ball: Enforced Turn-Taking in Activity Tracking, Proceedings of the 33rd Annual ACM Conference on Human Factors in Computing Systems, April 18-23, 2015, Seoul, Republic of Korea",,,,,,,,
3210826,https://dl.acm.org/citation.cfm?id=3210826,"Jonathan Hook, Facts, Interactivity and Videotape: Exploring the Design Space of Data in Interactive Video Storytelling, Proceedings of the 2018 ACM International Conference on Interactive Experiences for TV and Online Video, June 26-28, 2018, SEOUL, Republic of Korea",,,,,,,,
3292180,https://dl.acm.org/citation.cfm?id=3292180,"Bernd Ploderer , Yaman Mazyed S. Alsahfi , Stewart G. Trost, Technologies to engage young children in physical activity: an online study of parenting practices, Proceedings of the 30th Australian Conference on Computer-Human Interaction, December 04-07, 2018, Melbourne, Australia",,,,,,,,
3191769,https://dl.acm.org/citation.cfm?id=3191769,"Lie Ming Tang , Jochen Meyer , Daniel A. Epstein , Kevin Bragg , Lina Engelen , Adrian Bauman , Judy Kay, Defining Adherence: Making Sense of Physical Activity Tracker Data, Proceedings of the ACM on Interactive, Mobile, Wearable and Ubiquitous Technologies, v.2 n.1, p.1-22, March 2018",,,,,,,,
3064743,https://dl.acm.org/citation.cfm?id=3064743,"Sarah Martindale , Ben Bedwell , Robert Phillips , Micaella Pedros, ""Proof in the Pudding"": Designing IoT Plants to Promote Wellbeing, Proceedings of the 2017 Conference on Designing Interactive Systems, June 10-14, 2017, Edinburgh, United Kingdom",,,,,,,,
3090091,https://dl.acm.org/citation.cfm?id=3090091,"Lie Ming Tang , Judy Kay, Harnessing Long Term Physical Activity Data—How Long-term Trackers Use Data and How an Adherence-based Interface Supports New Insights, Proceedings of the ACM on Interactive, Mobile, Wearable and Ubiquitous Technologies, v.1 n.2, p.1-28, June 2017",,,,,,,,
2807554,https://dl.acm.org/citation.cfm?id=2807554,"James Clawson , Jessica A. Pater , Andrew D. Miller , Elizabeth D. Mynatt , Lena Mamykina, No longer wearing: investigating the abandonment of personal health-tracking technologies on craigslist, Proceedings of the 2015 ACM International Joint Conference on Pervasive and Ubiquitous Computing, September 07-11, 2015, Osaka, Japan",,,,,,,,
3173796,https://dl.acm.org/citation.cfm?id=3173796,"Naomi Yamashita , Hideaki Kuzuoka , Takashi Kudo , Keiji Hirata , Eiji Aramaki , Kazuki Hattori, How Information Sharing about Care Recipients by Family Caregivers Impacts Family Communication, Proceedings of the 2018 CHI Conference on Human Factors in Computing Systems, April 21-26, 2018, Montreal QC, Canada",,,,,,,,
2940305,https://dl.acm.org/citation.cfm?id=2940305,"Anne Marie Kanstrup , Pernille Bertelsen, Bringing new voices to design of exercise technology: participatory design with vulnerable young adults, Proceedings of the 14th Participatory Design Conference: Full papers, August 15-19, 2016, Aarhus, Denmark",,,,,,,,
2896639,https://dl.acm.org/citation.cfm?id=2896639,"Lisa Thomas , Pam Briggs, Assessing the value of brief automated biographies, Personal and Ubiquitous Computing, v.20 n.1, p.37-49, February 2016",,,,,,,,
3173883,https://dl.acm.org/citation.cfm?id=3173883,"Herman Saksono , Carmen Castaneda-Sceppa , Jessica Hoffman , Magy Seif El-Nasr , Vivien Morris , Andrea G. Parker, Family Health Promotion in Low-SES Neighborhoods: A Two-Month Study of Wearable Activity Tracking, Proceedings of the 2018 CHI Conference on Human Factors in Computing Systems, April 21-26, 2018, Montreal QC, Canada",,,,,,,,
3301039,https://dl.acm.org/citation.cfm?id=3301039,"Majedah Alrehiely , Parisa Eslambolchilar , Rita Borgo, A taxonomy for visualisations of personal physical activity data on self-tracking devices and their applications, Proceedings of the 32nd International BCS Human Computer Interaction Conference, p.1-15, July 04-06, 2018, Belfast, United Kingdom",,,,,,,,
2649433,https://dl.acm.org/citation.cfm?id=2649433,"Md. Mahbubur Rahman , Rummana Bari , Amin Ahsan Ali , Moushumi Sharmin , Andrew Raij , Karen Hovsepian , Syed Monowar Hossain , Emre Ertin , Ashley Kennedy , David H. Epstein , Kenzie L. Preston , Michelle Jobes , J. Gayle Beck , Satish Kedia , Kenneth D. Ward , Mustafa al'Absi , Santosh Kumar, Are we there yet?: feasibility of continuous stress assessment via wireless physiological sensors, Proceedings of the 5th ACM Conference on Bioinformatics, Computational Biology, and Health Informatics, September 20-23, 2014, Newport Beach, California",,,,,,,,
3213403,https://dl.acm.org/citation.cfm?id=3213403,"Federica Cena , Amon Rapp , Silvia Likavec , Alessandro Marcengo, Envisioning the Future of Personalization Through Personal Informatics: A User Study, International Journal of Mobile Human Computer Interaction, v.10 n.1, p.52-66, January 2018",,,,,,,,
3267796,https://dl.acm.org/citation.cfm?id=3267796,"Roger Boldu , Alexandru Dancu , Denys J.C. Matthies , Pablo Gallego Cascón , Shanaka Ransir , Suranga Nanayakkara, Thumb-In-Motion: Evaluating Thumb-to-Ring Microgestures for Athletic Activity, Proceedings of the Symposium on Spatial User Interaction, October 13-14, 2018, Berlin, Germany",,,,,,,,
2858181,https://dl.acm.org/citation.cfm?id=2858181,"Chris Elsden , Sebastian Mellor , Patrick Olivier , Pete Wheldon , David Kirk , Rob Comber, ResViz: Politics and Design Issues in Visualizing Academic Metrics, Proceedings of the 2016 CHI Conference on Human Factors in Computing Systems, May 07-12, 2016, Santa Clara, California, USA",,,,,,,,
2807528,https://dl.acm.org/citation.cfm?id=2807528,"Akhil Mathur , Marc Van den Broeck , Geert Vanderhulst , Afra Mashhadi , Fahim Kawsar, Tiny habits in the giant enterprise: understanding the dynamics of a quantified workplace, Proceedings of the 2015 ACM International Joint Conference on Pervasive and Ubiquitous Computing, September 07-11, 2015, Osaka, Japan",,,,,,,,
3130943,https://dl.acm.org/citation.cfm?id=3130943,"Fannie Liu , Laura Dabbish , Geoff Kaufman, Supporting Social Interactions with an Expressive Heart Rate Sharing Application, Proceedings of the ACM on Interactive, Mobile, Wearable and Ubiquitous Technologies, v.1 n.3, p.1-26, September 2017",,,,,,,,
3209220,https://dl.acm.org/citation.cfm?id=3209220,"Lie Ming Tang , Judy Kay, Scaffolding for an OLM for Long-Term Physical Activity Goals, Proceedings of the 26th Conference on User Modeling, Adaptation and Personalization, July 08-11, 2018, Singapore, Singapore",,,,,,,,
3240226,https://dl.acm.org/citation.cfm?id=3240226,"Fredrik Aspling , Oskar Juhlin , Heli Väätäjä, Understanding animals: a critical challenge in ACI, Proceedings of the 10th Nordic Conference on Human-Computer Interaction, September 29-October 03, 2018, Oslo, Norway",,,,,,,,
3176451,https://dl.acm.org/citation.cfm?id=3176451,"Rohit Ashok Khot , Simon Stusak , Andreas Butz , Florian 'Floyd' Mueller, 10 Design Themes for Creating 3D Printed Physical Representations of Physical Activity Data, 16th IFIP TC 13 International Conference on Human-Computer Interaction --- INTERACT 2017, September 25-29, 2017",,,,,,,,
3173895,https://dl.acm.org/citation.cfm?id=3173895,"Andrea M. Barbarin , Laura R. Saslow , Mark S. Ackerman , Tiffany C. Veinot, Toward Health Information Technology that Supports Overweight/Obese Women in Addressing Emotion- and Stress-Related Eating, Proceedings of the 2018 CHI Conference on Human Factors in Computing Systems, April 21-26, 2018, Montreal QC, Canada",,,,,,,,
2973118,https://dl.acm.org/citation.cfm?id=2973118,"Amon Rapp , Federica Cena, Personal informatics for everyday life, International Journal of Human-Computer Studies, v.94 n.C, p.1-17, October 2016",,,,,,,,
3173945,https://dl.acm.org/citation.cfm?id=3173945,"Lyndsey L. Bakewell , Konstantina Vasileiou , Kiel S. Long , Mark Atkinson , Helen Rice , Manuela Barreto , Julie Barnett , Michael Wilson , Shaun Lawson , John Vines, Everything We Do, Everything We Press: Data-Driven Remote Performance Management in a Mobile Workplace, Proceedings of the 2018 CHI Conference on Human Factors in Computing Systems, p.1-14, April 21-26, 2018, Montreal QC, Canada",,,,,,,,
2674122,https://dl.acm.org/citation.cfm?id=2674122,"Bernd Ploderer , Wolfgang Reitberger , Harri Oinas-Kukkonen , Julia Gemert-Pijnen, Social interaction and reflection for behaviour change, Personal and Ubiquitous Computing, v.18 n.7, p.1667-1676, October 2014",,,,,,,,
